hotel_id,city_id,name,property_type,star_rating,guest_score,review_count,address_line,lat,lng,distance_to_centre_km,description,base_currency,checkin_time,checkout_time,chain_code,has_xr_scene,status,created_at,updated_at
htl_d1b123ad,cty_a97c33ad,Palm Kothi Inn,resort,3,7.6,25,"39 The River Ghats, Gokarna",14.526082,74.260624,2.69,"Low-key and unhurried, this homestay sits two streets from the river ghats and keeps the traffic noise firmly outside its walls. Rooms vary more than the photographs suggest; ask for one facing the garden if you are a light sleeper. Check-in is efficient; checkout is flexible if the property is not full.",INR,15:00,12:00,,0,active,2023-06-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_0c108c67,cty_a97c33ad,Heritage Mahal Resort,heritage,4,7.4,25,"97 The Temple Complex, Gokarna",14.547124,74.299864,1.59,"Low-key and unhurried, this resort sits four hundred metres from the temple complex and keeps the traffic noise firmly outside its walls. The generously sized rooms are plainly furnished, which is the point — the street view is what you are paying for. Staff will arrange a driver for the day at a rate worth negotiating.",INR,13:00,10:00,KVH,0,active,2024-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_3e63856a,cty_a97c33ad,The Bagh Resort,hotel,4,8.5,25,"74 The Fort Gate, Gokarna",14.547136,74.303425,3.92,"A unfussy hotel a short walk from the fort gate, built around a internal atrium that most guests end up photographing before they unpack. The compact rooms are plainly furnished, which is the point — the garden view is what you are paying for. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,15:00,10:00,,0,active,2024-08-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_b1b494c7,cty_a97c33ad,The Old Orchard & Spa,hostel,5,8.5,25,"99 The Lake Promenade, Gokarna",14.597242,74.308868,4.92,"Converted from a 110-year-old family property, the homestay has kept the colonnaded corridor and added the plumbing the original never had. The unusually large rooms are plainly furnished, which is the point — the courtyard view is what you are paying for. Check-in is efficient; checkout is flexible if the property is not full.",INR,13:00,12:00,,0,active,2023-11-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_c134b947,cty_a97c33ad,Casa Meadows Heritage,homestay,4,7,25,"120 The Lake Promenade, Gokarna",14.497661,74.357062,4.45,"Converted from a 140-year-old family property, the homestay has kept the kitchen garden and added the plumbing the original never had. Rooms are compact and lean minimal; the quieter ones face the rear garden. The rooftop is open until eleven and is the best seat in the building.",INR,13:00,11:00,,0,active,2025-06-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_040c557e,cty_f8b75f8e,The Old Niwas Boutique Stay,guesthouse,3,7.6,25,"67 The Railway Station, Chennai",13.140122,80.327382,3.26,"This resort trades on location rather than glamour: two streets from the railway station, with a colonnaded corridor that does the heavy lifting. Rooms are mid-sized and lean traditional; the quieter ones face the courtyard. Check-in is efficient; checkout is flexible if the property is not full.",INR,13:00,11:00,,0,active,2022-10-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_8179b205,cty_f8b75f8e,Grand Courtyard,boutique,3,7,25,"168 The Museum Quarter, Chennai",13.138931,80.321072,4.05,"A restrained hotel a short walk from the museum quarter, built around a internal atrium that most guests end up photographing before they unpack. Expect mid-sized rooms, traditional finishes, and blackout curtains that actually work. Check-in is efficient; checkout is flexible if the property is not full.",INR,14:00,11:00,TAJ2,1,active,2022-06-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_9b015642,cty_f8b75f8e,Palm Retreat Heritage,guesthouse,5,8.9,25,"48 The Beach Road, Chennai",13.123055,80.254938,2.28,"A unfussy homestay popular with families with young children, largely because of the internal atrium and a kitchen that takes requests seriously. The unusually large rooms are plainly furnished, which is the point — the rear garden view is what you are paying for. The rooftop is open until eleven and is the best seat in the building.",INR,14:00,10:00,,0,active,2021-03-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_e13e7c6e,cty_f8b75f8e,Hotel Niwas by the Lake,boutique,3,5.2,25,"77 The Fort Gate, Chennai",13.02853,80.299945,0.64,"A compact guesthouse popular with long-stay guests, largely because of the shaded verandah and a kitchen that takes requests seriously. The compact rooms are plainly furnished, which is the point — the courtyard view is what you are paying for. Check-in is efficient; checkout is flexible if the property is not full.",INR,15:00,10:00,ORB,0,active,2022-10-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_b93e42eb,cty_f8b75f8e,Heritage Manor Homestay,heritage,3,7.6,25,"205 The Lake Promenade, Chennai",13.062536,80.245985,0.96,"A characterful boutique property a short walk from the lake promenade, built around a courtyard that most guests end up photographing before they unpack. Rooms are compact and lean warm and cluttered; the quieter ones face the lake. Staff will arrange a driver for the day at a rate worth negotiating.",INR,12:00,12:00,,0,active,2023-08-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_9643ee61,cty_3503e391,Riverside Mahal Homestay,hotel,4,7.9,25,"135 The Beach Road, Madurai",9.918065,78.112807,2.63,"A airy hotel a short walk from the beach road, built around a shaded verandah that most guests end up photographing before they unpack. Rooms vary more than the photographs suggest; ask for one facing the garden if you are a light sleeper. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,14:00,10:00,,0,active,2023-09-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_c9bc505f,cty_3503e391,Lake Nest Boutique Stay,boutique,4,8,25,"117 The Lake Promenade, Madurai",9.904666,78.179477,1.31,"A well-kept boutique property a short walk from the lake promenade, built around a shaded verandah that most guests end up photographing before they unpack. Expect compact rooms, traditional finishes, and blackout curtains that actually work. Staff will arrange a driver for the day at a rate worth negotiating.",INR,13:00,11:00,,0,active,2024-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_7aa20f17,cty_3503e391,The Old Nest Homestay,resort,3,7.2,25,"93 The Temple Complex, Madurai",9.889554,78.128969,5.68,"A quiet boutique property popular with repeat business travellers, largely because of the courtyard and a kitchen that takes requests seriously. Rooms vary more than the photographs suggest; ask for one facing the hills if you are a light sleeper. Staff will arrange a driver for the day at a rate worth negotiating.",INR,13:00,12:00,TAJ2,0,active,2022-03-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_ec9ef535,cty_3503e391,The Old Sanctuary Homestay,guesthouse,2,5.9,25,"131 The Temple Complex, Madurai",9.869311,78.160795,2.28,"Converted from a 110-year-old family property, the hotel has kept the internal atrium and added the plumbing the original never had. Expect compact rooms, contemporary finishes, and blackout curtains that actually work. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,14:00,11:00,,0,active,2024-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_bc107f55,cty_3503e391,Hotel Nest Suites,hotel,4,8.1,25,"7 The River Ghats, Madurai",9.941689,78.124689,2.11,"A characterful resort a short walk from the river ghats, built around a courtyard that most guests end up photographing before they unpack. Rooms are unusually large and lean minimal; the quieter ones face the hills. Staff will arrange a driver for the day at a rate worth negotiating.",INR,14:00,10:00,TAJ2,0,active,2022-09-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_7bdd1aff,cty_7fc82336,Riverside Sarovar Boutique Stay,boutique,3,8.1,25,"101 The Beach Road, Ooty",11.468982,76.686435,0.98,"Converted from a 80-year-old family property, the hotel has kept the courtyard and added the plumbing the original never had. Rooms vary more than the photographs suggest; ask for one facing the lake if you are a light sleeper. The rooftop is open until eleven and is the best seat in the building.",INR,14:00,10:00,,0,active,2024-06-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_e3c2d87b,cty_7fc82336,Royal Orchard Heritage,hotel,5,9.2,25,"38 The Railway Station, Ooty",11.457434,76.743024,0.17,"This boutique property trades on location rather than glamour: a ten-minute walk from the railway station, with a kitchen garden that does the heavy lifting. The compact rooms are plainly furnished, which is the point — the street view is what you are paying for. Staff will arrange a driver for the day at a rate worth negotiating.",INR,12:00,10:00,,0,active,2021-10-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_bf678135,cty_7fc82336,The Vihar Suites  ,hostel,5,9.8,25,"117 The Old Bazaar, Ooty",11.42509,76.688271,4.15,"Low-key and unhurried, this hotel sits a ten-minute walk from the old bazaar and keeps the traffic noise firmly outside its walls. Rooms vary more than the photographs suggest; ask for one facing the temple tank if you are a light sleeper. Staff will arrange a driver for the day at a rate worth negotiating.",INR,13:00,11:00,,0,active,2022-11-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_13418139,cty_7fc82336,Royal Meadows Boutique Stay,hotel,3,6.2,25,"68 The Lake Promenade, Ooty",11.371256,76.714078,5.15,"Comfortable and unhurried, this homestay sits a ten-minute walk from the lake promenade and keeps the traffic noise firmly outside its walls. Rooms are unusually large and lean traditional; the quieter ones face the temple tank. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,15:00,11:00,,0,active,2024-03-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_5a20d360,cty_7fc82336,Casa Courtyard Boutique Stay,guesthouse,3,8.2,25,"121 The Old Bazaar, Ooty",11.358074,76.742049,4.06,"Converted from a 140-year-old family property, the hotel has kept the colonnaded corridor and added the plumbing the original never had. Rooms are compact and lean contemporary; the quieter ones face the garden. Check-in is efficient; checkout is flexible if the property is not full.",INR,12:00,11:00,LEMN,0,active,2025-04-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_b9dc154f,cty_f288c6a0,The Old Mahal Resort,boutique,4,7.9,25,"186 The Old Bazaar, Pondicherry",11.912958,79.830769,0.68,"A airy boutique property popular with repeat business travellers, largely because of the internal atrium and a kitchen that takes requests seriously. The compact rooms are plainly furnished, which is the point — the garden view is what you are paying for. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,15:00,10:00,,0,active,2023-09-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_7bb07d85,cty_f288c6a0,Villa Verandah Resort,apartment,4,8.7,25,"105 The Museum Quarter, Pondicherry",11.866931,79.841757,2.88,"A quiet resort popular with trekking groups, largely because of the banyan tree and a kitchen that takes requests seriously. Rooms are generously sized and lean warm and cluttered; the quieter ones face the courtyard. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,14:00,12:00,,0,active,2022-04-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_718f3718,cty_f288c6a0,Amber Manor & Spa,resort,2,5.2,25,"11 The Old Bazaar, Pondicherry",11.965756,79.780225,2.69,"A airy resort popular with long-stay guests, largely because of the kitchen garden and a kitchen that takes requests seriously. Rooms are generously sized and lean traditional; the quieter ones face the street. Check-in is efficient; checkout is flexible if the property is not full.",INR,14:00,12:00,SRVR,0,active,2024-11-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_4aef7a7a,cty_f288c6a0,Heritage Meadows Boutique Stay,boutique,3,8.7,25,"16 The Lake Promenade, Pondicherry",11.964895,79.858766,0.23,"Converted from a 110-year-old family property, the hotel has kept the rooftop terrace and added the plumbing the original never had. Expect compact rooms, warm and cluttered finishes, and blackout curtains that actually work. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,14:00,10:00,,0,active,2023-01-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_101afcbe,cty_f288c6a0,The Sarovar Inn,hotel,3,7,25,"135 The Fort Gate, Pondicherry",11.970689,79.788892,4.26,"Comfortable and unhurried, this hotel sits four hundred metres from the fort gate and keeps the traffic noise firmly outside its walls. Expect compact rooms, minimal finishes, and blackout curtains that actually work. Check-in is efficient; checkout is flexible if the property is not full.",INR,13:00,12:00,LEMN,0,active,2025-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_ddccdc31,cty_7f673457,Riverside Kothi Suites,apartment,3,6.3,25,"32 The Railway Station, Thanjavur",10.784137,79.179681,2.46,"A sunlit homestay a short walk from the railway station, built around a shaded verandah that most guests end up photographing before they unpack. Expect compact rooms, minimal finishes, and blackout curtains that actually work. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,14:00,10:00,LEMN,0,active,2022-12-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_960025d2,cty_7f673457,Hillview Bungalow Homestay,homestay,3,,25,"62 The Museum Quarter, Thanjavur",10.81066,79.171311,3.44,"A characterful homestay popular with photographers, largely because of the internal atrium and a kitchen that takes requests seriously. The compact rooms are plainly furnished, which is the point — the courtyard view is what you are paying for. Check-in is efficient; checkout is flexible if the property is not full.",INR,12:00,11:00,,0,active,2023-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_c8a743dd,cty_7f673457,Indigo Verandah Homestay,hotel,2,5.8,25,"64 The Beach Road, Thanjavur",10.779569,79.091855,3.68,"A well-kept boutique property a short walk from the beach road, built around a courtyard that most guests end up photographing before they unpack. Rooms are compact and lean colonial-revival; the quieter ones face the garden. Staff will arrange a driver for the day at a rate worth negotiating.",INR,15:00,11:00,,0,active,2026-01-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_cebc7d14,cty_7f673457,Hotel Kothi & Spa,homestay,2,6.5,25,"33 The Lake Promenade, Thanjavur",10.726446,79.089011,1.75,"A restrained hotel popular with repeat business travellers, largely because of the banyan tree and a kitchen that takes requests seriously. Rooms are unusually large and lean contemporary; the quieter ones face the hills. Staff will arrange a driver for the day at a rate worth negotiating.",INR,13:00,10:00,ORB,0,active,2021-08-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_0271c63d,cty_7f673457,The Old Regency Inn,boutique,3,7.4,25,"167 The Fort Gate, Thanjavur",10.748318,79.162742,2.36,"Sensibly priced and unhurried, this homestay sits two streets from the fort gate and keeps the traffic noise firmly outside its walls. The mid-sized rooms are plainly furnished, which is the point — the temple tank view is what you are paying for. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,14:00,11:00,KVH,0,active,2025-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_90bb6e48,cty_8b6b1652,Palm Mahal Inn,resort,4,8.4,25,"118 The River Ghats, Kochi",9.965916,76.274235,4.05,"A quiet resort popular with couples on a short break, largely because of the colonnaded corridor and a kitchen that takes requests seriously. Rooms vary more than the photographs suggest; ask for one facing the rear garden if you are a light sleeper. Staff will arrange a driver for the day at a rate worth negotiating.",INR,12:00,11:00,KVH,0,active,2021-03-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_871f7548,cty_8b6b1652,Casa Bungalow Boutique Stay,hotel,2,6.4,25,"183 The Old Bazaar, Kochi",9.989886,76.228721,2.11,"Low-key and unhurried, this boutique property sits four hundred metres from the old bazaar and keeps the traffic noise firmly outside its walls. Expect unusually large rooms, minimal finishes, and blackout curtains that actually work. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,13:00,10:00,,0,active,2023-10-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_fd99a5e3,cty_8b6b1652,Amber Bagh Resort,resort,4,8.6,25,"101 The Beach Road, Kochi",9.893178,76.256188,3.12,"Family-run and unhurried, this homestay sits a short auto ride from the beach road and keeps the traffic noise firmly outside its walls. Rooms vary more than the photographs suggest; ask for one facing the lake if you are a light sleeper. Check-in is efficient; checkout is flexible if the property is not full.",INR,13:00,11:00,,1,active,2024-12-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_02220bb1,cty_8b6b1652,Amber Bungalow Resort,boutique,4,7.3,25,"183 The River Ghats, Kochi",9.908894,76.24812,0.93,"A quiet boutique property popular with families with young children, largely because of the colonnaded corridor and a kitchen that takes requests seriously. Rooms are compact and lean minimal; the quieter ones face the courtyard. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,13:00,11:00,,0,active,2022-08-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_068a2e31,cty_8b6b1652,Amber Ghat House,hotel,3,5.5,25,"31 The Old Bazaar, Kochi",9.979794,76.277368,2.9,"A well-kept homestay popular with photographers, largely because of the colonnaded corridor and a kitchen that takes requests seriously. Expect unusually large rooms, contemporary finishes, and blackout curtains that actually work. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,15:00,12:00,LEMN,0,active,2024-09-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_8dd76814,cty_34bbfdfe,The Verandah Heritage,hotel,2,7.6,25,"74 The Beach Road, Alleppey",9.535743,76.316883,5.2,"A compact homestay a short walk from the beach road, built around a rooftop terrace that most guests end up photographing before they unpack. Rooms vary more than the photographs suggest; ask for one facing the temple tank if you are a light sleeper. The rooftop is open until eleven and is the best seat in the building.",INR,13:00,11:00,,0,active,2024-04-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_ea1d6629,cty_34bbfdfe,The Old Residency,homestay,3,,25,"193 The Fort Gate, Alleppey",9.54462,76.389358,0.25,"Converted from a 80-year-old family property, the resort has kept the kitchen garden and added the plumbing the original never had. Rooms vary more than the photographs suggest; ask for one facing the garden if you are a light sleeper. Check-in is efficient; checkout is flexible if the property is not full.",INR,15:00,11:00,KVH,0,active,2025-03-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_8f2c9fd3,cty_34bbfdfe,Hotel Bagh Homestay,hostel,4,8,25,"66 The Lake Promenade, Alleppey",9.55437,76.339686,4.5,"This homestay trades on location rather than glamour: four hundred metres from the lake promenade, with a kitchen garden that does the heavy lifting. Rooms are mid-sized and lean traditional; the quieter ones face the hills. The rooftop is open until eleven and is the best seat in the building.",INR,14:00,11:00,,0,active,2022-05-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_25648fce,cty_34bbfdfe,Royal Nest Inn,apartment,3,7.5,25,"34 The Museum Quarter, Alleppey",9.556639,76.294722,2.87,"This guesthouse trades on location rather than glamour: a ten-minute walk from the museum quarter, with a colonnaded corridor that does the heavy lifting. The unusually large rooms are plainly furnished, which is the point — the lake view is what you are paying for. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,14:00,12:00,,0,active,2024-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_2755e47d,cty_34bbfdfe,Garden Niwas Resort,resort,5,7.7,25,"130 The Museum Quarter, Alleppey",9.469199,76.362434,1.19,"A characterful resort popular with long-stay guests, largely because of the banyan tree and a kitchen that takes requests seriously. The mid-sized rooms are plainly furnished, which is the point — the courtyard view is what you are paying for. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,12:00,12:00,TAJ2,0,active,2021-12-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_84019428,cty_d401ef6b,Lake Sanctuary Heritage,hotel,3,6.8,25,"35 The Fort Gate, Munnar",10.072777,77.025597,0.65,"A airy resort a short walk from the fort gate, built around a internal atrium that most guests end up photographing before they unpack. Rooms are generously sized and lean traditional; the quieter ones face the hills. The rooftop is open until eleven and is the best seat in the building.",INR,12:00,10:00,TAJ2,0,active,2023-03-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_4e72ba4d,cty_d401ef6b,Villa Terraces Suites,boutique,2,6.6,25,"204 The Fort Gate, Munnar",10.08845,77.051769,3.49,"Sensibly priced and unhurried, this hotel sits two streets from the fort gate and keeps the traffic noise firmly outside its walls. Rooms are generously sized and lean colonial-revival; the quieter ones face the rear garden. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,13:00,12:00,,0,active,2022-10-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_a47cd4c7,cty_d401ef6b,Villa Vihar Homestay,homestay,5,8.4,25,"116 The Beach Road, Munnar",10.097446,77.025416,2.61,"A compact homestay popular with repeat business travellers, largely because of the colonnaded corridor and a kitchen that takes requests seriously. Rooms are mid-sized and lean contemporary; the quieter ones face the temple tank. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,13:00,12:00,,0,active,2023-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_48fec9af,cty_d401ef6b,Royal Nest & Spa,hostel,4,6.9,25,"125 The Beach Road, Munnar",10.053343,77.06652,1.85,"Low-key and unhurried, this hotel sits a ten-minute walk from the beach road and keeps the traffic noise firmly outside its walls. Expect unusually large rooms, minimal finishes, and blackout curtains that actually work. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,13:00,12:00,,0,active,2021-10-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_b36fd517,cty_d401ef6b,Garden Vihar Suites,resort,2,7.3,25,"62 The Fort Gate, Munnar",10.094923,77.028153,2.9,"A quiet homestay a short walk from the fort gate, built around a rooftop terrace that most guests end up photographing before they unpack. The unusually large rooms are plainly furnished, which is the point — the street view is what you are paying for. The rooftop is open until eleven and is the best seat in the building.",INR,14:00,10:00,LEMN,0,active,2022-08-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_298b4ec1,cty_67ee7f6f,Garden Palms,hotel,5,9.3,25,"167 The River Ghats, Thiruvananthapuram",8.552326,76.986715,4.9,"Family-run and unhurried, this homestay sits four hundred metres from the river ghats and keeps the traffic noise firmly outside its walls. The generously sized rooms are plainly furnished, which is the point — the courtyard view is what you are paying for. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,14:00,10:00,,0,active,2022-11-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_d205a5e4,cty_67ee7f6f,Hillview Residency Resort,hotel,2,7.3,25,"75 The Lake Promenade, Thiruvananthapuram",8.4735,76.994104,3.31,"A quiet guesthouse a short walk from the lake promenade, built around a colonnaded corridor that most guests end up photographing before they unpack. Rooms vary more than the photographs suggest; ask for one facing the rear garden if you are a light sleeper. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,12:00,12:00,,0,active,2022-11-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_c0de65d4,cty_67ee7f6f,Indigo Residency & Spa,homestay,3,7.5,25,"106 The Railway Station, Thiruvananthapuram",8.575854,76.901038,3.33,"Converted from a 140-year-old family property, the homestay has kept the shaded verandah and added the plumbing the original never had. Rooms vary more than the photographs suggest; ask for one facing the rear garden if you are a light sleeper. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,13:00,11:00,,0,active,2021-09-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_dc149b42,cty_67ee7f6f,The Old Regency,resort,4,,25,"91 The Fort Gate, Thiruvananthapuram",8.466092,76.887269,2.15,"A characterful guesthouse a short walk from the fort gate, built around a colonnaded corridor that most guests end up photographing before they unpack. Rooms vary more than the photographs suggest; ask for one facing the rear garden if you are a light sleeper. The rooftop is open until eleven and is the best seat in the building.",INR,12:00,10:00,,0,active,2022-09-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_4d461be6,cty_67ee7f6f,Palm Meadows Suites,heritage,2,5.6,25,"162 The Fort Gate, Thiruvananthapuram",8.541739,76.967739,0.79,"A unfussy resort popular with repeat business travellers, largely because of the shaded verandah and a kitchen that takes requests seriously. Expect compact rooms, traditional finishes, and blackout curtains that actually work. Check-in is efficient; checkout is flexible if the property is not full.",INR,13:00,12:00,TAJ2,0,active,2021-03-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_273028a1,cty_541018a9,Grand Kothi & Spa,homestay,3,8,25,"49 The Beach Road, Wayanad",11.704315,76.149703,2.66,"This guesthouse trades on location rather than glamour: a ten-minute walk from the beach road, with a colonnaded corridor that does the heavy lifting. Rooms vary more than the photographs suggest; ask for one facing the garden if you are a light sleeper. Check-in is efficient; checkout is flexible if the property is not full.",INR,13:00,12:00,,0,active,2023-02-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_30653890,cty_541018a9,Royal Verandah & Spa,hotel,4,7,25,"75 The Temple Complex, Wayanad",11.637982,76.139791,2.09,"Converted from a 140-year-old family property, the resort has kept the courtyard and added the plumbing the original never had. Expect unusually large rooms, minimal finishes, and blackout curtains that actually work. The rooftop is open until eleven and is the best seat in the building.",INR,14:00,10:00,KVH,0,active,2021-10-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_bfce4849,cty_541018a9,Palm Sanctuary Boutique Stay,boutique,5,7.8,25,"35 The Temple Complex, Wayanad",11.690714,76.100802,2.08,"This hotel trades on location rather than glamour: a ten-minute walk from the temple complex, with a rooftop terrace that does the heavy lifting. The mid-sized rooms are plainly furnished, which is the point — the hills view is what you are paying for. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,12:00,11:00,,0,active,2022-04-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_bf31f384,cty_541018a9,The Terraces Resort,hostel,4,7.1,25,"79 The Railway Station, Wayanad",11.654037,76.175823,1.34,"A unfussy boutique property popular with long-stay guests, largely because of the banyan tree and a kitchen that takes requests seriously. The generously sized rooms are plainly furnished, which is the point — the lake view is what you are paying for. Check-in is efficient; checkout is flexible if the property is not full.",INR,14:00,12:00,,0,active,2021-09-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_48b38cd2,cty_541018a9,Lake Bagh Suites,apartment,3,7.9,25,"128 The Lake Promenade, Wayanad",11.7475,76.194819,4.35,"A characterful hotel a short walk from the lake promenade, built around a internal atrium that most guests end up photographing before they unpack. The mid-sized rooms are plainly furnished, which is the point — the hills view is what you are paying for. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,13:00,11:00,KVH,0,active,2022-05-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_9591edb5,cty_718f03c7,Garden Residency & Spa,hostel,4,9.2,25,"219 The Railway Station, Hyderabad",17.341138,78.483039,2.7,"Converted from a 140-year-old family property, the resort has kept the courtyard and added the plumbing the original never had. The unusually large rooms are plainly furnished, which is the point — the street view is what you are paying for. Staff will arrange a driver for the day at a rate worth negotiating.",INR,15:00,11:00,ORB,0,active,2022-11-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_44f1ae8b,cty_718f03c7,Casa Meadows Inn,hotel,3,6.4,25,"117 The Railway Station, Hyderabad",17.409413,78.435406,4.84,"A characterful homestay a short walk from the railway station, built around a banyan tree that most guests end up photographing before they unpack. Rooms are unusually large and lean contemporary; the quieter ones face the street. Breakfast runs late, which suits travellers who arrive on the overnight train.",INR,12:00,12:00,LEMN,0,active,2023-02-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_01cc0635,cty_718f03c7,Amber Ghat House Heritage,hotel,4,8.3,25,"188 The Museum Quarter, Hyderabad",17.339611,78.468229,2.81,"This hotel trades on location rather than glamour: a short auto ride from the museum quarter, with a internal atrium that does the heavy lifting. Expect unusually large rooms, warm and cluttered finishes, and blackout curtains that actually work. Check-in is efficient; checkout is flexible if the property is not full.",INR,14:00,10:00,,0,active,2021-04-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_14e0ebdc,cty_718f03c7,Hillview Bagh Resort,boutique,3,7.6,25,"153 The Beach Road, Hyderabad",17.406608,78.485873,1.11,"This guesthouse trades on location rather than glamour: two streets from the beach road, with a banyan tree that does the heavy lifting. Rooms vary more than the photographs suggest; ask for one facing the rear garden if you are a light sleeper. The rooftop is open until eleven and is the best seat in the building.",INR,14:00,10:00,,1,active,2021-05-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_b24e5527,cty_718f03c7,Palm Mahal Heritage,boutique,3,6.3,25,"71 The Lake Promenade, Hyderabad",17.393145,78.451365,2.49,"A sunlit hotel a short walk from the lake promenade, built around a kitchen garden that most guests end up photographing before they unpack. Rooms vary more than the photographs suggest; ask for one facing the garden if you are a light sleeper. There is a small library off the lobby, mostly paperbacks left behind by other guests.",INR,14:00,11:00,,0,active,2022-07-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
htl_33999106,cty_7cb0b529,Grand Regency Homestay,hotel,4,7.4,25,"110 The Fort Gate, Visakhapatnam",17.668218,83.269358,6.58,"A compact boutique property popular with photographers, largely because of the courtyard and a kitchen that takes requests seriously. Rooms are compact and lean minimal; the quieter ones face the courtyard. Check-in is efficient; checkout is flexible if the property is not full.",INR,14:00,11:00,SRVR,0,active,2025-09-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
